,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea
141,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-ringvagen-39-c-885403,21 september 2018,"Södermalm - Högalid,
  Stockholms kommu",61765,4200000,2,68,3203,5400,1988-1989,4200000,
142,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-bengt-ekehjelmsgatan-13,-3tr-883972",19 september 2018,"Maria,
  Stockholms kommu",89918,4850000,2,61,2961,6500,1906,5485000,
143,https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-sankt-paulsgatan-28b-881814,14 september 2018,"Maria,
  Stockholms kommu",89655,4495000,2,58,3265,3800,1881,5200000,
144,"https://www.hemnet.se/salda/lagenhet-2rum-mariaberget-stockholms-kommun-bastugatan-17,-2-tr-880942",13 september 2018,"Mariaberget,
  Stockholms kommu",82143,5495000,2,70,2748,13330,1932,5750000,
145,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-timmermansgatan-41-879422,11 september 2018,"Södermalm,
  Stockholms kommu",83613,4875000,2,59.5,3165,4200,1906,4975000,
146,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-wollmar-yxkullsgatan-38-877566,6 september 2018,"Södermalm,
  Stockholms kommu",90164,4750000,2,61,2241,7000,1927,5500000,
147,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-hallandsgatan-32,-3tr-876562",5 september 2018,"Katarina,
  Stockholms kommu",75735,4950000,2,68,3898,9708,1927,5150000,
148,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-hogbergsgatan-81c,-van-2-875066",3 september 2018,"Södermalm,
  Stockholms kommu",84483,4495000,2,58,3476,,1896,4900000,
149,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-asogatan-102,-3-tr-874831",2 september 2018,"Katarina,
  Stockholms kommu",65714,4195000,2,70,3609,4800,1999,4600000,
150,https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-allhelgonagatan-7-872450,29 augusti 2018,"Katarina,
  Stockholms kommu",74917,4495000,2,60,2380,7548,1936,4495000,
151,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-fatburs-brunnsgata-26,-4tr-872606",29 augusti 2018,"Södermalm-Maria,
  Stockholms kommu",73279,3950000,2,61,3222,4800,1991,4470000,
152,https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-blekingegatan-16-869133,22 augusti 2018,"Katarina,
  Stockholms kommu",72143,3850000,2,56,2667,5000,1973,4040000,
153,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-krukmakargatan-10,-4tr-867303",20 augusti 2018,"Maria,
  Stockholms kommu",72899,4450000,2,69,3070,5400,1981,5030000,
154,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-siargatan-11,-3tr-867116",17 augusti 2018,"Katarina,
  Stockholms kommu",64919,3850000,2,62,3284,6000,1965,4025000,
155,https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-blekingegatan-12-864812,14 augusti 2018,"Katarina,
  Stockholms kommu",81250,,2,56,3016,5500,1913,4550000,
156,https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-ringvagen-83-863990,10 augusti 2018,"Katarina,
  Stockholms kommu",66176,4195000,2,68,3149,5700,1932,4500000,
157,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-ekehjelmstorget-2-860694,1 augusti 2018,"Södermalm,
  Stockholms kommu",79464,4195000,2,56,1999,5600,1984,4450000,
158,https://www.hemnet.se/salda/lagenhet-2rum-mariatorget-stockholms-kommun-mariatorget-6-a-859083,25 juli 2018,"Mariatorget,
  Stockholms kommu",86250,5000000,2,60,2180,11264,1897,5175000,
159,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-ringvagen-84,-5-5-tr-855213",12 juli 2018,"Södermalm Katarina,
  Stockholms kommu",76083,4275000,2,60,3214,4900,1936,4565000,
160,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-magnus-ladulasgatan-27,-3-tr,-852288",3 juli 2018,"Maria,
  Stockholms kommu",64516,4500000,2,68.2,3077,5274,1987,4400000,
161,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-hornsgatan-29-f,-3-tr-og-851412",2 juli 2018,"Södermalm / Maria,
  Stockholms kommu",90000,3990000,2,55,2308,6936,1900,4950000,
162,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-sankt-paulsgatan-28-a-847740,21 juni 2018,"Södermalm,
  Stockholms kommu",80263,4250000,2,57,3208,4200,1881,4575000,
163,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-fatburs-kvarngata-22,-4tr-847558",21 juni 2018,"Maria,
  Stockholms kommu",67045,3995000,2,66,3979,5400,1991-1992,4425000,
164,"https://www.hemnet.se/salda/lagenhet-2rum-maria-sodermalm-stockholms-kommun-brannkyrkagatan-55,-4-tr,-843548",14 juni 2018,"Maria Södermalm,
  Stockholms kommu",72414,3990000,2,58,2857,10320,1985,4200000,
165,"https://www.hemnet.se/salda/lagenhet-2rum-mariaberget-stockholms-kommun-tavastgatan-22,-3tr-843760",13 juni 2018,"Mariaberget,
  Stockholms kommu",80830,4995000,2,69.9,3067,5800,1929,5650000,
166,https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-blekingegatan-29-840336,7 juni 2018,"Katarina,
  Stockholms kommu",70000,3495000,2,56,3567,,1926-1927,3920000,
167,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-asogatan-100,-4tr-839602",6 juni 2018,"Katarina,
  Stockholms kommu",73413,4295000,2,63,2465,8649,1967,4625000,
168,"https://www.hemnet.se/salda/lagenhet-2rum-sodermlam-hogalid-stockholms-kommun-wollmar-yxkullsgatan-38,-1-tr-842614",1 juni 2018,"Södermlam - Högalid,
  Stockholms kommu",74333,,2,60,2250,5400,1927,4460000,
169,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-moregatan-8,-5-tr-832962",24 maj 2018,"Södermalm-Katarina,
  Stockholms kommu",67353,4450000,2,68,3748,,1936,4580000,
170,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-krukmakargatan-4-832386,24 maj 2018,"Södermalm - Maria,
  Stockholms kommu",77966,4495000,2,59,2642,8748,1896,4600000,
