,living_space,rent,bi_area,time,nbr_rooms,additional,closing_price,area_gamla_stan,area_gardet,area_kungsholmen,area_lilla_essingen,area_ostermalm,area_sodermalm,area_stora_essingen,area_vasastan
5935,27.0,1536.0,0.0,0.889193422083007,1.0,6096.0,2265000,0,0,1,0,0,0,0,0
5936,53.0,2937.0,0.0,0.889193422083007,2.0,5400.0,3850000,0,0,1,0,0,0,0,0
5937,37.0,1721.0,0.0,0.889193422083007,2.0,4200.0,3530000,0,0,0,0,0,0,0,1
5938,52.0,2741.0,0.0,0.889193422083007,2.0,0.0,4600000,0,0,0,0,0,0,0,1
5939,65.0,2173.0,0.0,0.889193422083007,2.0,4000.0,5200000,0,0,0,0,0,0,0,1
5940,92.0,4016.0,0.0,0.889193422083007,3.5,11400.0,7500000,0,0,0,0,0,0,0,1
5941,74.0,3910.0,0.0,0.889193422083007,3.0,0.0,5950000,0,0,0,0,0,0,0,1
5942,55.0,2383.0,0.0,0.889193422083007,2.0,5400.0,6550000,0,0,0,0,0,0,0,1
5943,81.0,2386.0,0.0,0.889193422083007,3.0,4000.0,7150000,0,0,0,0,0,0,0,1
5944,55.0,2335.0,0.0,0.8888018794048551,2.0,7800.0,6000000,0,0,0,0,1,0,0,0
5945,24.0,1186.0,0.0,0.8888018794048551,1.0,3360.0,2400000,0,1,0,0,0,0,0,0
5946,84.0,4308.0,0.0,0.8888018794048551,3.0,4896.0,5900000,0,1,0,0,0,0,0,0
5947,131.0,5600.0,0.0,0.8888018794048551,4.0,0.0,11000000,0,0,0,0,1,0,0,0
5948,42.0,2627.0,0.0,0.8888018794048551,2.0,0.0,4250000,0,0,0,0,1,0,0,0
5949,44.0,2645.0,0.0,0.8888018794048551,2.0,3000.0,3600000,0,0,1,0,0,0,0,0
5950,143.0,6488.0,0.0,0.8888018794048551,4.0,0.0,13100000,0,0,0,0,1,0,0,0
5951,43.0,1826.0,0.0,0.8888018794048551,1.0,5200.0,5125000,0,0,0,0,1,0,0,0
5952,58.0,3433.0,0.0,0.8888018794048551,2.0,5100.0,4825000,0,0,0,0,1,0,0,0
5953,54.0,3749.0,0.0,0.8888018794048551,2.0,4800.0,4650000,0,1,0,0,0,0,0,0
5954,40.0,3023.0,0.0,0.8888018794048551,2.0,1200.0,3250000,0,1,0,0,0,0,0,0
5955,53.0,2373.0,0.0,0.8888018794048551,2.0,3960.0,4400000,0,1,0,0,0,0,0,0
5956,35.0,1449.0,0.0,0.8888018794048551,2.0,6300.0,3200000,0,0,0,0,1,0,0,0
5957,80.0,2301.0,0.0,0.8888018794048551,3.0,6300.0,7000000,0,0,0,0,0,1,0,0
5958,63.0,3845.0,0.0,0.8888018794048551,3.0,0.0,4995000,0,0,0,0,0,0,1,0
5959,61.0,2241.0,0.0,0.8888018794048551,2.5,5300.0,5250000,0,0,0,0,0,1,0,0
5960,64.0,2946.0,0.0,0.8888018794048551,3.0,4200.0,5170000,0,0,0,0,0,0,0,1
5961,94.0,2883.0,0.0,0.8888018794048551,3.0,0.0,10800000,0,0,0,0,0,0,0,1
5962,42.0,2354.0,0.0,0.8888018794048551,2.0,5600.0,3625000,0,0,0,0,0,0,0,1
5963,61.0,3456.0,0.0,0.8888018794048551,3.0,0.0,5800000,0,0,0,0,0,0,0,1
5964,63.0,2398.0,0.0,0.8888018794048551,2.0,7800.0,5460000,0,0,0,0,0,0,0,1
5965,86.0,4724.0,0.0,0.8888018794048551,4.0,6228.0,6100000,0,1,0,0,0,0,0,0
5966,73.0,5441.0,0.0,0.8888018794048551,3.0,6900.0,5100000,0,0,0,0,0,1,0,0
5967,33.0,2181.0,0.0,0.8888018794048551,2.0,5900.0,3100000,0,0,0,0,0,1,0,0
5968,52.0,2904.0,0.0,0.8888018794048551,2.0,6100.0,3875000,0,0,0,0,0,1,0,0
5969,133.0,3491.0,0.0,0.8888018794048551,4.0,0.0,8550000,0,0,0,0,0,1,0,0
5970,34.0,989.0,0.0,0.8888018794048551,2.0,4440.0,3600000,0,0,0,0,0,1,0,0
5971,28.0,1700.0,0.0,0.8888018794048551,1.0,2400.0,2500000,0,0,0,0,0,1,0,0
5972,102.0,5297.0,0.0,0.8888018794048551,5.0,0.0,10350000,0,0,1,0,0,0,0,0
5973,110.5,4395.0,0.0,0.8888018794048551,4.0,7200.0,10800000,0,0,1,0,0,0,0,0
5974,101.0,4453.0,0.0,0.8884103367267032,4.0,10572.0,7250000,0,1,0,0,0,0,0,0
5975,92.0,5374.0,0.0,0.8884103367267032,4.0,0.0,6600000,0,1,0,0,0,0,0,0
5976,62.5,3939.0,0.0,0.8884103367267032,2.0,7560.0,3950000,0,1,0,0,0,0,0,0
5977,41.0,2191.0,0.0,0.8884103367267032,1.0,0.0,3100000,0,1,0,0,0,0,0,0
5978,51.0,2375.0,0.0,0.8884103367267032,2.0,3480.0,4600000,0,1,0,0,0,0,0,0
5979,55.0,2240.0,0.0,0.8884103367267032,2.0,10700.0,5245000,0,0,0,0,1,0,0,0
5980,112.0,4718.0,0.0,0.8884103367267032,3.5,0.0,13375000,0,0,0,0,1,0,0,0
5981,57.0,1887.0,0.0,0.8884103367267032,2.0,0.0,5700000,0,0,0,0,1,0,0,0
5982,88.0,4981.0,0.0,0.8884103367267032,4.0,7800.0,7150000,0,0,1,0,0,0,0,0
5983,55.0,2782.0,0.0,0.8884103367267032,3.0,7197.0,3495000,0,0,1,0,0,0,0,0
5984,45.0,2476.0,0.0,0.8884103367267032,2.0,5400.0,4150000,0,0,1,0,0,0,0,0
5985,31.0,1340.0,0.0,0.8884103367267032,1.0,1352.0,2590000,0,0,0,0,0,1,0,0
5986,95.0,6589.0,0.0,0.8884103367267032,4.0,4000.0,7300000,0,0,1,0,0,0,0,0
5987,41.0,2246.0,0.0,0.8884103367267032,1.5,6600.0,3150000,0,0,0,0,0,1,0,0
5988,39.0,1678.0,0.0,0.8884103367267032,2.0,0.0,3600000,0,0,0,0,0,0,0,1
5989,34.5,2397.0,0.0,0.8884103367267032,1.5,0.0,2800000,0,0,0,0,0,1,0,0
5990,39.0,1960.0,0.0,0.8880187940485513,2.0,3548.0,3750000,0,0,0,0,0,0,0,1
5991,39.0,2686.0,0.0,0.8880187940485513,1.0,6100.0,2950000,0,0,0,0,0,1,0,0
5992,165.0,4694.0,0.0,0.8880187940485513,5.0,0.0,17350000,0,0,0,0,1,0,0,0
5993,68.0,1793.0,0.0,0.8880187940485513,2.5,5790.0,3850000,0,0,0,0,0,1,0,0
5994,43.5,1990.0,0.0,0.8880187940485513,2.0,3600.0,3970000,0,1,0,0,0,0,0,0
5995,46.0,2958.0,0.0,0.8880187940485513,2.0,5500.0,2995000,0,1,0,0,0,0,0,0
5996,39.0,2346.0,0.0,0.8880187940485513,2.0,0.0,3510000,0,0,1,0,0,0,0,0
5997,84.0,3283.0,0.0,0.8880187940485513,3.0,0.0,7695000,0,0,1,0,0,0,0,0
5998,24.0,1336.0,0.0,0.8880187940485513,1.0,0.0,2750000,0,0,0,0,0,0,0,1
5999,88.0,3553.0,0.0,0.8876272513703993,4.0,10728.0,8895000,0,0,0,0,0,1,0,0
6000,90.0,4119.0,0.0,0.8876272513703993,4.0,10200.0,12500000,0,0,0,0,0,1,0,0
6001,76.5,4287.0,0.0,0.8876272513703993,3.0,0.0,4850000,0,0,0,0,0,1,0,0
6002,67.0,2909.0,0.0,0.8876272513703993,2.5,6099.0,4800000,0,0,0,0,0,0,0,1
6003,30.0,1225.0,0.0,0.8876272513703993,1.0,0.0,3500000,0,0,0,0,1,0,0,0
6004,34.0,1784.0,0.0,0.8876272513703993,2.0,8876.0,2650000,0,0,0,1,0,0,0,0
6005,58.5,4313.0,0.0,0.8876272513703993,2.0,0.0,3500000,0,0,0,0,0,0,1,0
6006,41.0,2005.0,0.0,0.8876272513703993,2.0,7566.0,2600000,0,0,0,0,0,0,1,0
6007,69.0,3748.0,0.0,0.8876272513703993,3.5,0.0,5400000,0,0,0,0,0,1,0,0
6008,65.0,3478.0,0.0,0.8872357086922474,3.0,8400.0,4450000,0,0,0,1,0,0,0,0
6009,71.5,3877.0,0.0,0.8872357086922474,2.0,0.0,5100000,0,0,1,0,0,0,0,0
6010,76.0,4539.0,0.0,0.8872357086922474,3.0,0.0,5550000,0,1,0,0,0,0,0,0
6011,26.0,1443.0,0.0,0.8872357086922474,1.0,4800.0,2670000,0,0,1,0,0,0,0,0
6012,49.0,3038.0,0.0,0.8872357086922474,2.0,4200.0,5550000,0,0,0,0,1,0,0,0
6013,130.0,3250.0,0.0,0.8872357086922474,4.0,5600.0,15875000,0,0,0,0,1,0,0,0
6014,107.0,4162.0,0.0,0.8872357086922474,3.5,7850.0,12100000,0,0,0,0,1,0,0,0
6015,152.0,5320.0,0.0,0.8872357086922474,5.0,0.0,14500000,0,0,0,0,1,0,0,0
6016,30.0,2279.0,0.0,0.8872357086922474,2.0,0.0,3300000,0,0,0,0,1,0,0,0
6017,38.0,1002.0,0.0,0.8872357086922474,1.0,9426.0,3400000,0,0,0,0,0,1,0,0
6018,112.0,6670.0,0.0,0.8872357086922474,4.0,0.0,6650000,0,0,0,0,0,1,0,0
6019,48.0,3102.0,0.0,0.8872357086922474,2.0,7200.0,3550000,0,0,0,0,0,1,0,0
6020,93.0,2952.0,0.0,0.8872357086922474,4.0,7200.0,7300000,0,0,0,0,0,1,0,0
6021,67.0,2784.0,0.0,0.8872357086922474,3.0,7800.0,6300000,0,0,0,0,0,1,0,0
6022,25.0,0.0,0.0,0.8872357086922474,1.0,4800.0,2750000,0,0,0,0,0,1,0,0
6023,34.0,1324.0,0.0,0.8872357086922474,1.0,3480.0,2700000,0,0,0,0,0,1,0,0
6024,44.0,2386.0,0.0,0.8872357086922474,1.5,3500.0,3300000,0,0,0,0,0,1,0,0
6025,52.5,3572.0,0.0,0.8872357086922474,2.0,4200.0,4500000,0,0,0,0,0,1,0,0
6026,38.0,2804.0,0.0,0.8872357086922474,2.0,7700.0,3200000,0,0,1,0,0,0,0,0
6027,49.0,3357.0,0.0,0.8872357086922474,2.0,5200.0,3415000,0,0,0,1,0,0,0,0
6028,73.0,3954.0,0.0,0.8872357086922474,2.0,7800.0,4675000,0,1,0,0,0,0,0,0
6029,86.0,4724.0,0.0,0.8872357086922474,4.0,0.0,6495000,0,1,0,0,0,0,0,0
6030,101.0,1852.0,0.0,0.8872357086922474,3.0,11000.0,9400000,0,0,0,0,0,0,0,1
6031,54.0,1896.0,0.0,0.8872357086922474,2.0,8800.0,4950000,0,0,0,0,0,0,0,1
6032,28.0,1560.0,0.0,0.8872357086922474,1.0,5412.0,2750000,0,0,0,0,0,0,0,1
6033,34.0,1436.0,0.0,0.8872357086922474,1.0,5000.0,2995000,0,0,0,0,0,0,0,1
6034,49.0,2981.0,0.0,0.8872357086922474,2.0,5496.0,4150000,0,0,0,0,0,0,0,1
6035,33.0,1202.0,0.0,0.8872357086922474,1.0,0.0,3310000,0,0,0,0,0,0,0,1
6036,43.0,2085.0,0.0,0.8868441660140955,2.0,4000.0,3000000,0,0,0,1,0,0,0,0
6037,39.0,2093.0,0.0,0.8868441660140955,1.0,0.0,3000000,0,0,1,0,0,0,0,0
6038,55.0,3303.0,0.0,0.8868441660140955,2.0,0.0,4750000,0,0,1,0,0,0,0,0
6039,71.0,3649.0,0.0,0.8868441660140955,2.0,4500.0,4960000,0,0,1,0,0,0,0,0
6040,34.0,1934.0,0.0,0.8868441660140955,1.0,5760.0,2700000,0,0,1,0,0,0,0,0
6041,31.0,2431.0,0.0,0.8868441660140955,1.5,0.0,2750000,0,0,1,0,0,0,0,0
6042,34.0,1450.0,0.0,0.8868441660140955,2.0,0.0,3800000,0,0,1,0,0,0,0,0
6043,61.0,2240.0,0.0,0.8868441660140955,2.0,0.0,5500000,0,0,1,0,0,0,0,0
6044,40.0,2136.0,0.0,0.8868441660140955,2.0,0.0,4100000,0,0,0,0,0,0,0,1
6045,63.0,1990.0,0.0,0.8868441660140955,2.0,6480.0,5500000,0,0,0,0,0,0,0,1
6046,79.0,1021.0,0.0,0.8868441660140955,4.0,9900.0,7800000,0,0,0,0,0,0,0,1
6047,16.0,0.0,0.0,0.8868441660140955,1.0,1400.0,2695000,0,0,0,0,0,0,0,1
6048,40.0,2896.0,0.0,0.8868441660140955,1.0,0.0,3100000,0,0,0,0,0,0,0,1
6049,48.0,1820.0,0.0,0.8868441660140955,2.0,5900.0,5025000,0,0,0,0,0,0,0,1
6050,36.0,1415.0,0.0,0.8868441660140955,1.0,0.0,3070000,0,0,0,0,0,0,0,1
6051,18.0,1200.0,0.0,0.8868441660140955,1.0,3444.0,2850000,0,0,1,0,0,0,0,0
6052,71.5,3314.0,0.0,0.8868441660140955,3.0,7236.0,5750000,0,0,1,0,0,0,0,0
6053,75.5,3360.0,0.0,0.8868441660140955,3.0,0.0,5050000,0,0,1,0,0,0,0,0
6054,36.0,1680.0,0.0,0.8868441660140955,2.0,0.0,3630000,0,0,0,0,0,0,0,1
6055,92.0,4459.0,0.0,0.8868441660140955,3.0,7152.0,7500000,0,1,0,0,0,0,0,0
6056,35.0,2354.0,0.0,0.8868441660140955,1.5,0.0,3000000,0,1,0,0,0,0,0,0
6057,75.0,2696.0,0.0,0.8868441660140955,2.0,5769.0,6500000,0,0,0,0,1,0,0,0
6058,220.0,6634.0,0.0,0.8868441660140955,6.0,0.0,23000000,0,0,0,0,1,0,0,0
6059,93.0,4032.0,0.0,0.8868441660140955,3.0,0.0,10925000,0,0,0,0,1,0,0,0
6060,106.0,2240.0,0.0,0.8868441660140955,4.0,0.0,10200000,0,0,0,0,1,0,0,0
6061,48.0,1798.0,0.0,0.8868441660140955,2.0,5500.0,4900000,0,0,0,0,1,0,0,0
6062,73.0,3536.0,0.0,0.8868441660140955,2.0,6976.0,6050000,0,0,0,0,1,0,0,0
6063,35.0,1470.0,0.0,0.8868441660140955,1.5,6840.0,2600000,0,0,0,0,0,0,1,0
6064,40.0,2351.0,0.0,0.8868441660140955,1.5,4920.0,3650000,0,0,0,0,0,0,0,1
6065,48.0,2581.0,0.0,0.8868441660140955,2.0,0.0,4000000,0,0,0,0,0,0,0,1
6066,28.0,1578.0,0.0,0.8868441660140955,1.0,0.0,2650000,0,0,0,0,0,1,0,0
6067,61.0,2298.0,0.0,0.8868441660140955,2.0,8140.0,4775000,0,0,0,0,0,1,0,0
6068,83.5,4884.0,0.0,0.8868441660140955,4.0,8400.0,5795000,0,0,0,0,0,1,0,0
6069,86.0,3999.0,0.0,0.8868441660140955,3.0,12779.0,7000000,0,0,0,0,0,1,0,0
6070,95.0,4785.0,0.0,0.8868441660140955,4.0,6360.0,7050000,0,0,0,0,0,1,0,0
6071,42.0,2517.0,0.0,0.8868441660140955,2.0,0.0,3875000,0,0,0,0,0,1,0,0
6072,68.0,4319.0,0.0,0.8868441660140955,2.5,6600.0,5050000,0,0,0,0,0,1,0,0
6073,42.0,2913.0,0.0,0.8868441660140955,2.0,7488.0,3250000,0,0,0,0,0,1,0,0
6074,28.0,1658.0,0.0,0.8868441660140955,1.5,0.0,2680000,0,0,0,0,0,1,0,0
6075,85.0,4378.0,0.0,0.8868441660140955,3.0,2900.0,5210000,0,0,0,0,0,1,0,0
6076,72.0,2550.0,0.0,0.8868441660140955,3.0,7800.0,6350000,0,0,0,0,0,1,0,0
6077,24.0,1929.0,0.0,0.8868441660140955,1.0,6240.0,2675000,0,0,0,0,0,1,0,0
6078,34.0,2141.0,0.0,0.8864526233359437,1.0,0.0,3070000,0,0,1,0,0,0,0,0
6079,48.0,1112.0,0.0,0.8864526233359437,2.0,4800.0,4525000,0,0,1,0,0,0,0,0
6080,85.0,4668.0,0.0,0.8864526233359437,3.0,7080.0,6900000,0,0,1,0,0,0,0,0
6081,41.0,3073.0,0.0,0.8864526233359437,2.0,0.0,3870000,0,0,1,0,0,0,0,0
6082,34.0,1961.0,0.0,0.8864526233359437,1.0,6716.0,3040000,0,0,1,0,0,0,0,0
6083,71.0,3123.0,0.0,0.8864526233359437,3.0,8400.0,5550000,0,0,1,0,0,0,0,0
6084,34.0,1956.0,0.0,0.8864526233359437,2.0,9400.0,2910000,0,0,1,0,0,0,0,0
6085,36.0,1450.0,0.0,0.8864526233359437,2.0,4320.0,3150000,0,0,0,0,0,1,0,0
6086,62.0,2744.0,0.0,0.8864526233359437,2.0,4200.0,5200000,0,0,1,0,0,0,0,0
6087,79.0,2663.0,0.0,0.8864526233359437,3.0,0.0,7800000,0,0,0,0,1,0,0,0
6088,123.0,6309.0,0.0,0.8864526233359437,4.0,0.0,9100000,0,1,0,0,0,0,0,0
6089,92.0,3099.0,0.0,0.8864526233359437,3.0,0.0,8200000,0,1,0,0,0,0,0,0
6090,105.0,5964.0,0.0,0.8864526233359437,4.0,8400.0,7100000,0,1,0,0,0,0,0,0
6091,57.0,4315.0,0.0,0.8864526233359437,3.0,0.0,4400000,0,1,0,0,0,0,0,0
6092,38.0,3009.0,0.0,0.8864526233359437,2.0,3000.0,2950000,0,0,0,0,0,1,0,0
6093,25.3,1714.0,0.0,0.8864526233359437,1.0,4600.0,2470000,0,0,0,0,0,1,0,0
6094,42.0,1456.0,0.0,0.8864526233359437,2.0,6900.0,3950000,0,0,0,0,0,1,0,0
6095,39.0,2000.0,0.0,0.8864526233359437,2.0,3480.0,3170000,0,0,0,0,0,1,0,0
6096,37.0,2562.0,0.0,0.8864526233359437,2.0,3600.0,3360000,0,0,0,0,0,1,0,0
6097,33.5,2077.0,0.0,0.8864526233359437,2.0,0.0,2900000,0,0,0,0,0,1,0,0
6098,86.0,4715.0,0.0,0.8864526233359437,3.0,0.0,6235000,0,0,0,1,0,0,0,0
6099,52.0,2152.0,0.0,0.8864526233359437,3.0,4800.0,3910000,0,0,1,0,0,0,0,0
6100,41.0,3192.0,19.0,0.8864526233359437,2.0,5400.0,4300000,0,0,1,0,0,0,0,0
6101,41.0,2124.0,0.0,0.8864526233359437,2.0,6000.0,4000000,0,0,1,0,0,0,0,0
6102,57.0,1784.0,0.0,0.8864526233359437,2.0,0.0,4800000,0,0,0,0,0,0,0,1
6103,28.0,941.0,0.0,0.8864526233359437,2.0,4200.0,3210000,0,0,0,0,0,0,0,1
6104,60.0,3413.0,0.0,0.8864526233359437,2.0,7800.0,5100000,0,0,0,0,0,0,0,1
6105,69.0,4132.0,0.0,0.8864526233359437,2.0,0.0,6150000,0,0,0,0,0,0,0,1
6106,90.0,3341.0,0.0,0.8864526233359437,4.0,9000.0,6900000,0,0,0,0,0,1,0,0
6107,59.0,2270.0,0.0,0.8864526233359437,2.0,0.0,5600000,0,0,0,0,0,0,0,1
6108,34.0,1704.0,0.0,0.8864526233359437,1.0,3500.0,3750000,0,0,0,0,0,0,0,1
6109,37.5,2172.0,0.0,0.8864526233359437,2.0,4300.0,3775000,0,0,0,0,0,0,0,1
6110,54.0,3113.0,0.0,0.8864526233359437,2.0,0.0,4900000,0,0,0,0,0,0,0,1
6111,44.0,2395.0,0.0,0.8864526233359437,2.0,0.0,4300000,0,0,0,0,0,0,0,1
6112,52.0,2286.0,0.0,0.8864526233359437,2.0,4000.0,4575000,0,0,0,0,0,0,0,1
6113,59.0,2986.0,0.0,0.8864526233359437,2.0,4500.0,4725000,0,0,0,0,0,1,0,0
6114,40.0,2052.0,0.0,0.8860610806577917,2.0,0.0,3810000,0,0,1,0,0,0,0,0
6115,32.0,1445.0,0.0,0.8860610806577917,2.0,5532.0,3200000,0,0,0,0,0,1,0,0
6116,43.0,1880.0,0.0,0.8860610806577917,1.0,9312.0,3720000,0,0,1,0,0,0,0,0
6117,32.0,1704.0,0.0,0.8860610806577917,2.0,213.0,3025000,0,0,0,0,0,0,0,1
6118,75.0,3811.0,0.0,0.8860610806577917,3.0,8868.0,6900000,0,0,0,0,0,0,0,1
6119,104.0,3893.0,0.0,0.8860610806577917,4.0,4640.0,8675000,0,0,0,0,0,0,0,1
6120,40.0,2354.0,0.0,0.8860610806577917,2.0,9840.0,4100000,0,0,0,0,0,1,0,0
6121,54.0,2841.0,0.0,0.8860610806577917,2.0,8894.0,4195000,0,0,0,0,0,1,0,0
6122,61.0,3846.0,0.0,0.8860610806577917,2.0,6140.0,5200000,0,0,0,0,0,1,0,0
6123,31.0,950.0,0.0,0.8860610806577917,1.0,0.0,3500000,0,0,0,0,0,0,0,1
6124,88.0,2616.0,0.0,0.8860610806577917,3.0,7240.0,7300000,0,0,0,0,1,0,0,0
6125,66.0,2025.0,0.0,0.8860610806577917,3.0,0.0,6300000,0,0,0,0,1,0,0,0
6126,50.0,2279.0,0.0,0.8860610806577917,2.0,7800.0,2995000,0,0,0,1,0,0,0,0
6127,40.0,2402.0,0.0,0.8860610806577917,1.5,7873.0,3000000,0,0,0,0,0,1,0,0
6128,24.0,1722.0,0.0,0.8860610806577917,1.0,0.0,2655000,0,0,0,0,0,0,0,1
6129,39.0,2093.0,0.0,0.8860610806577917,1.5,0.0,3080000,0,0,1,0,0,0,0,0
6130,84.5,3833.0,0.0,0.8860610806577917,3.0,3336.0,6445000,0,0,1,0,0,0,0,0
6131,39.5,2140.0,0.0,0.8860610806577917,2.0,0.0,3050000,0,0,1,0,0,0,0,0
6132,46.0,3696.0,0.0,0.8860610806577917,2.0,0.0,3200000,0,0,1,0,0,0,0,0
6133,80.5,3017.0,0.0,0.8860610806577917,3.0,9100.0,5510000,0,0,1,0,0,0,0,0
6134,42.0,2281.0,0.0,0.8860610806577917,2.0,5400.0,3725000,0,0,1,0,0,0,0,0
6135,37.0,1764.0,0.0,0.8860610806577917,1.5,4000.0,3300000,0,0,1,0,0,0,0,0
6136,65.0,3282.0,0.0,0.8860610806577917,2.0,3960.0,5800000,0,0,0,0,0,0,0,1
6137,103.0,3822.0,0.0,0.8860610806577917,4.0,0.0,8500000,0,0,0,0,0,0,0,1
6138,89.0,3078.0,0.0,0.8860610806577917,3.0,0.0,8725000,0,0,1,0,0,0,0,0
6139,28.0,1487.0,0.0,0.8860610806577917,1.0,4500.0,3100000,0,0,0,0,0,0,0,1
6140,38.0,1968.0,0.0,0.8856695379796398,1.0,0.0,3700000,0,0,0,0,0,0,0,1
6141,69.5,5250.0,0.0,0.8856695379796398,3.0,0.0,4300000,0,0,0,0,0,1,0,0
6142,38.5,2698.0,0.0,0.8856695379796398,2.0,4000.0,3200000,0,0,0,0,1,0,0,0
6143,29.0,185.0,0.0,0.8856695379796398,1.0,4200.0,3700000,0,0,0,0,1,0,0,0
6144,45.0,2120.0,0.0,0.8856695379796398,2.0,4200.0,4850000,0,0,0,0,1,0,0,0
6145,85.0,3842.0,0.0,0.8856695379796398,3.0,0.0,7580000,0,0,0,0,0,0,0,1
6146,107.0,5271.0,0.0,0.8856695379796398,4.0,1800.0,8450000,0,1,0,0,0,0,0,0
6147,50.0,1889.0,0.0,0.8856695379796398,2.0,5077.0,4140000,0,0,0,0,0,1,0,0
6148,104.0,4520.0,0.0,0.8856695379796398,5.0,7000.0,9300000,0,0,0,0,0,1,0,0
6149,34.5,1951.0,0.0,0.8856695379796398,1.0,0.0,2850000,0,0,0,0,0,0,0,1
6150,158.5,5751.0,15.0,0.8856695379796398,5.0,9840.0,9725000,0,0,1,0,0,0,0,0
6151,52.0,2174.0,0.0,0.8856695379796398,2.0,4500.0,3550000,0,0,0,0,0,0,1,0
6152,71.0,3541.0,0.0,0.8856695379796398,4.0,0.0,7100000,0,0,1,0,0,0,0,0
6153,81.0,4411.0,0.0,0.8856695379796398,3.0,5400.0,5200000,0,0,0,1,0,0,0,0
6154,49.0,2450.0,0.0,0.8852779953014879,2.0,0.0,4350000,0,0,0,0,0,0,0,1
6155,24.0,1047.0,0.0,0.8852779953014879,1.0,0.0,3055000,0,0,0,0,1,0,0,0
6156,62.0,3252.0,0.0,0.8852779953014879,2.0,8040.0,4050000,0,0,0,0,0,1,0,0
6157,27.0,1226.0,0.0,0.8852779953014879,1.0,3600.0,2660000,0,0,0,0,0,0,0,1
6158,74.0,3067.0,0.0,0.884886452623336,3.0,11913.0,5800000,0,0,1,0,0,0,0,0
6159,42.0,2337.0,0.0,0.884886452623336,2.0,2160.0,3510000,0,0,1,0,0,0,0,0
6160,42.0,2859.0,0.0,0.884886452623336,2.0,4520.0,3950000,0,0,0,0,0,0,0,1
6161,43.0,2476.0,0.0,0.884886452623336,2.0,8200.0,4080000,0,0,1,0,0,0,0,0
6162,119.0,6148.0,0.0,0.884886452623336,4.0,0.0,11600000,0,0,0,0,1,0,0,0
6163,135.2,4301.0,0.0,0.884494909945184,5.0,14700.0,11750000,0,0,1,0,0,0,0,0
6164,72.0,4350.0,0.0,0.884494909945184,3.0,0.0,6200000,0,1,0,0,0,0,0,0
6165,39.5,2140.0,0.0,0.884494909945184,1.0,5040.0,2900000,0,0,1,0,0,0,0,0
6166,46.0,1958.0,0.0,0.884494909945184,2.0,4000.0,4020000,0,0,1,0,0,0,0,0
6167,45.0,2643.0,0.0,0.884494909945184,2.0,0.0,3000000,0,0,1,0,0,0,0,0
6168,67.0,2785.0,0.0,0.884494909945184,2.0,9900.0,6200000,0,0,1,0,0,0,0,0
6169,45.0,2376.0,0.0,0.884494909945184,1.5,5400.0,3220000,0,0,1,0,0,0,0,0
6170,36.0,1645.0,0.0,0.884494909945184,1.0,5500.0,3800000,0,0,0,0,1,0,0,0
6171,45.0,2757.0,0.0,0.884494909945184,2.0,8400.0,3600000,0,0,0,0,0,1,0,0
6172,34.0,1849.0,0.0,0.884494909945184,1.5,9240.0,2710000,0,0,0,1,0,0,0,0
6173,31.0,1566.0,0.0,0.884494909945184,2.0,4980.0,3020000,0,0,0,0,0,1,0,0
6174,90.0,3554.0,8.0,0.884494909945184,3.5,7500.0,7300000,0,0,0,0,0,0,0,1
6175,29.0,1593.0,0.0,0.884494909945184,1.0,4440.0,2750000,0,0,0,0,0,0,0,1
6176,64.0,3452.0,0.0,0.884494909945184,2.0,0.0,5850000,0,0,0,0,0,0,0,1
6177,39.0,1528.0,0.0,0.884494909945184,2.0,4200.0,3620000,0,0,0,0,0,0,0,1
6178,61.0,3006.0,0.0,0.884494909945184,3.0,0.0,4850000,0,0,0,0,0,0,0,1
6179,45.0,2042.0,0.0,0.884494909945184,2.0,5500.0,3850000,0,0,0,0,0,0,0,1
6180,48.0,2961.0,0.0,0.884494909945184,2.0,5000.0,3270000,0,0,0,0,0,0,1,0
6181,28.0,1693.0,0.0,0.884494909945184,1.0,3000.0,2330000,0,0,0,0,0,0,1,0
6182,68.0,3748.0,0.0,0.8841033672670321,3.0,6600.0,5350000,0,0,0,0,0,1,0,0
6183,43.0,2287.0,0.0,0.8841033672670321,1.5,4800.0,3220000,0,0,0,0,0,1,0,0
6184,28.0,1501.0,0.0,0.8841033672670321,1.0,4860.0,2540000,0,0,0,0,0,1,0,0
6185,31.0,2461.0,0.0,0.8841033672670321,1.0,4200.0,2800000,0,0,1,0,0,0,0,0
6186,20.0,1577.0,0.0,0.8841033672670321,1.0,0.0,2700000,0,0,0,0,1,0,0,0
6187,38.0,2112.0,0.0,0.8841033672670321,2.0,8976.0,3110000,0,0,1,0,0,0,0,0
6188,38.0,2112.0,0.0,0.8841033672670321,2.0,5892.0,3010000,0,0,1,0,0,0,0,0
6189,26.0,1570.0,0.0,0.8841033672670321,1.0,4400.0,2650000,0,0,1,0,0,0,0,0
6190,86.0,1840.0,0.0,0.8841033672670321,3.0,6800.0,6295000,0,0,1,0,0,0,0,0
6191,29.0,1780.0,0.0,0.8841033672670321,1.0,3420.0,2960000,0,0,0,0,0,1,0,0
6192,34.0,1669.0,0.0,0.8841033672670321,2.0,2400.0,3125000,0,0,1,0,0,0,0,0
6193,43.0,2917.0,0.0,0.8841033672670321,1.0,6240.0,3030000,0,0,1,0,0,0,0,0
