,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris
2505,2019-08-29,ödermalm,72432,5750000,4.0,92.5,5095.0,2004.0,1968.0,6700000.0
2506,2019-08-29,Kungsholmen,84314,3995000,3.0,51.0,3717.0,6600.0,1934.0,4300000.0
2507,2019-08-29,Vasastan,90643,6750000,4.0,85.5,4458.0,6000.0,1967.0,7750000.0
2508,2019-08-29,ödermalm Maria Magdalena,70313,4250000,2.0,64.0,2933.0,4.0,7256.0,1987.0
2509,2019-08-29,Röda Bergen,96250,3695000,2.0,40.0,1794.0,1356.0,1915.0,3850000.0
2510,2019-08-29,ödermalm,96154,2950000,2.0,36.4,2133.0,3960.0,1939.0,3500000.0
2511,2019-08-29,Vasastan,93182,7995000,3.0,88.0,3228.0,8400.0,1914.0,8200000.0
2512,2019-08-29,Vasastan,106087,10200000,4.0,115.0,3612.0,13300.0,1901.0,12200000.0
2513,2019-08-29,Vasastan/Östermalm,116250,3495000,2.0,40.0,2357.0,3400.0,1897.0,4650000.0
2514,2019-08-29,"Andel i bostadsförening -

    Södermalm",79661,4495000,2.0,59.0,2787.0,8424.0,1912.0,4700000.0
2515,2019-08-29,ödermalm,76744,6350000,3.0,86.0,4297.0,4200.0,1929.0,6600000.0
2516,2019-08-29,Kungsholmen,82759,6500000,3.0,87.0,4540.0,6000.0,1998.0,7200000.0
2517,2019-08-29,Vasastan - Odenplan,88281,5495000,3.0,64.0,3563.0,5900.0,1971.0,5650000.0
2518,2019-08-29,Östermalm,107273,3595000,1.0,33.0,1092.0,5200.0,1888.0,3540000.0
2519,2019-08-28,Kungsholmen/Hornsbergs Strand,74882,7775000,4.0,105.5,4860.0,15000.0,2012.0,7900000.0
2520,2019-08-28,Högalid,84383,6650000,3.0,81.0,2240.0,8100.0,1963.0,6835000.0
2521,2019-08-28,Vasastan,81818,9495000,5.0,121.0,6400.0,10000.0,1971.0,9900000.0
2522,2019-08-28,Norrmalm / City,89744,6250000,3.0,78.0,3578.0,8663.0,1888.0,7000000.0
2523,2019-08-28,Katarina,86842,5495000,2.0,76.0,3103.0,12300.0,1932.0,6600000.0
2524,2019-08-28,Fredhäll,84186,3195000,2.0,43.0,2335.0,7224.0,1931.0,3620000.0
2525,2019-08-28,Norr Mälarstrand,102000,1995000,1.5,25.0,1520.0,4716.0,1939.0,2550000.0
2526,2019-08-28,Kungsholmen,87439,2995000,2.0,41.0,2051.0,3432.0,1926.0,3585000.0
2527,2019-08-28,Vasastan,115179,2495000,1.0,28.0,1413.0,4800.0,1912.0,3225000.0
2528,2019-08-28,Kungsholmen,94444,3690000,2.0,45.0,2835.0,3600.0,1930.0,4250000.0
2529,2019-08-28,ödermalm,64179,3995000,3.0,67.0,5169.0,5160.0,1997.0,4300000.0
2530,2019-08-28,ödermalm-Katarina,75862,8350000,4.0,116.0,5979.0,8796.0,1999.0,8800000.0
2531,2019-08-28,ödermalm Katarina,94286,5750000,2.0,70.0,3244.0,5400.0,1912.0,6600000.0
2532,2019-08-28,ödermalm Högalid,90426,3650000,2.0,47.0,1.0,6348.0,1928.0,4250000.0
2533,2019-08-28,Vasastan/Birkastan,89759,6990000,3.0,83.0,4344.0,4044.0,1908.0,7450000.0
2534,2019-08-28,Kungsholmen,83651,4495000,2.0,63.0,1289.0,4000.0,1884.0,5270000.0
2535,2019-08-28,Vasastan,103662,3250000,2.0,35.5,824.0,5400.0,1927.0,3680000.0
2536,2019-08-28,Östermalm,111905,3995000,2.0,42.0,1944.0,5316.0,1939.0,4700000.0
2537,2019-08-28,Vasastan,102143,3150000,2.0,35.0,1617.0,2000.0,1971.0,3575000.0
2538,2019-08-28,irkastan,96970,5800000,2.0,66.0,2136.0,4860.0,1905.0,6400000.0
2539,2019-08-28,Vasastan,129032,15200000,4.0,124.0,3617.0,14.0,1905.0,16000000.0
2540,2019-08-28,Östermalm,148571,9950000,3.0,70.0,2870.0,4000.0,1872.0,10400000.0
2541,2019-08-27,Vasastan - Östermalm,102532,7995000,3.0,79.0,3247.0,14.0,1913.0,8100000.0
2542,2019-08-27,,108919,3450000,2.0,37.0,1714.0,4000.0,1929.0,4030000.0
2543,2019-08-27,Fredhäll,83667,3395000,2.0,45.0,2424.0,8784.0,1933.0,3765000.0
2544,2019-08-27,Kungsholmen,94643,2350000,1.0,28.0,790.0,3780.0,1937.0,2650000.0
2545,2019-08-27,,75949,4995000,3.0,79.0,4344.0,3960.0,1994.0,6000000.0
2546,2019-08-27,Vasastan,95250,4950000,2.0,60.0,2329.0,6700.0,1903.0,5715000.0
2547,2019-08-27,Atlasområdet,83051,4900000,2.0,59.0,2880.0,6396.0,1928.0,4900000.0
2548,2019-08-27,Kungsholmen Nedre,74911,4195000,3.0,56.0,4958.0,4800.0,1932.0,4195000.0
2549,2019-08-27,Vasastan - Birkastan,118519,2695000,1.0,27.0,1963.0,2640.0,1928.0,3200000.0
2550,2019-08-27,Östermalm,98246,5475000,2.0,57.0,2734.0,4680.0,1898.0,5600000.0
2551,2019-08-27,Vasastan,95455,3200000,2.0,33.0,1868.0,4512.0,1937.0,3150000.0
2552,2019-08-27,Kungsholmen Rådhuset,99512,6995000,3.0,82.0,1950.0,16800.0,1898.0,8160000.0
2553,2019-08-27,Nedre Kungsholmen,91701,3995000,2.0,48.8,1112.0,4800.0,1930.0,4475000.0
2554,2019-08-27,Östermalm,104762,6250000,2.0,63.0,2222.0,5400.0,1934.0,6600000.0
2555,2019-08-26,Hornstull,97308,2395000,1.0,26.0,2006.0,3900.0,1939.0,2530000.0
2556,2019-08-26,Vasastan / Odenplan,95500,4675000,2.0,50.0,2142.0,4200.0,1906.0,4775000.0
2557,2019-08-26,Vasastan,70833,5195000,2.0,72.0,3171.0,4800.0,1902.0,5100000.0
2558,2019-08-26,ödermalm / Hornstull,86029,2750000,1.0,34.0,2008.0,4452.0,1938.0,2925000.0
2559,2019-08-26,ödermalm,92308,3175000,2.0,39.0,1610.0,6218.0,1932.0,3600000.0
2560,2019-08-26,Norrmalm / City,116000,2395000,1.0,25.0,1861.0,3600.0,1891.0,2900000.0
2561,2019-08-26,Östermalm,110800,2270000,1.0,25.0,1216.0,4900.0,1942.0,2770000.0
2562,2019-08-25,Kungsholmen,88333,5350000,2.0,60.0,2950.0,8004.0,1884.0,5300000.0
2563,2019-08-25,Fredhäll,77907,3195000,2.0,43.0,2416.0,7824.0,1931.0,3350000.0
2564,2019-08-25,Vasastan/Birkastan,104878,4300000,2.0,41.0,1568.0,6600.0,1909.0,4300000.0
2565,2019-08-25,"Andel i bostadsförening -

    Södermalm / Hornstull",108000,2250000,1.0,25.0,1446.0,6000.0,1913.0,2700000.0
2566,2019-08-24,ödermalm,82609,3350000,1.0,46.0,1740.0,4800.0,1964.0,3800000.0
2567,2019-08-24,Vasastan,104444,3995000,2.0,45.0,2227.0,4.0,4800.0,1886.0
2568,2019-08-23,Katarina,83585,7850000,4.0,106.0,4469.0,7600.0,1931.0,8860000.0
2569,2019-08-23,Högalid,81111,2795000,2.0,36.0,2346.0,6150.0,1942.0,2920000.0
2570,2019-08-23,ödermalm-Skanstull,90353,6795000,3.0,85.0,2602.0,9000.0,1912.0,7680000.0
2571,2019-08-23,,80698,3295000,1.0,43.0,1549.0,7104.0,1901.0,3470000.0
2572,2019-08-23,,68547,3595000,2.0,58.5,2078.0,7560.0,1963.0,4010000.0
2573,2019-08-23,Fredhäll,83824,2495000,1.5,34.0,1934.0,7440.0,1931.0,2850000.0
2574,2019-08-23,"Andel i bostadsförening -

    Vasastan",84426,9990000,4.0,122.0,3963.0,7200.0,1922.0,10300000.0
2575,2019-08-23,Vasastan - Birkastan,77108,5995000,3.0,83.0,4187.0,8280.0,1909.0,6400000.0
2576,2019-08-23,Kungsholmen/Kristineberg,84848,2495000,1.0,33.0,2242.0,2400.0,1934.0,2800000.0
2577,2019-08-23,Vasastan - City / Norrmalm,77500,2995000,1.0,40.0,1600.0,4800.0,1929.0,3100000.0
2578,2019-08-23,Kungsholmen,95833,2995000,1.5,36.0,1699.0,7212.0,1928.0,3450000.0
2579,2019-08-23,"Andel i bostadsförening -

    Vasastan",105000,5975000,2.0,62.0,2451.0,9000.0,1898.0,6510000.0
2580,2019-08-23,Vasastan,90753,6475000,3.0,73.0,2622.0,7800.0,1918.0,6625000.0
2581,2019-08-23,Östermalm,84571,2850000,2.0,35.0,1993.0,5271.0,1934.0,2960000.0
2582,2019-08-23,Vasastan,105263,5395000,2.0,57.0,2959.0,5500.0,1899.0,6000000.0
2583,2019-08-23,,79097,5995000,3.0,77.5,3619.0,3000.0,2008.0,6130000.0
2584,2019-08-23,ödermalm,92500,2995000,2.0,40.0,1173.0,7514.0,1927.0,3700000.0
2585,2019-08-23,,91667,2950000,1.0,36.0,1929.0,4600.0,1929.0,3300000.0
2586,2019-08-23,Kungsholmen/Norr Mälarstrand,90395,2995000,2.0,38.0,2411.0,4800.0,1931.0,3435000.0
2587,2019-08-23,Vasastan - Birkastan,98684,4995000,2.0,57.0,2534.0,4200.0,1906.0,5625000.0
2588,2019-08-23,"Andel i bostadsförening -

    Vasastan",92213,5450000,2.0,61.0,2490.0,7200.0,1907.0,5625000.0
2589,2019-08-23,Kungsholmen,81200,3950000,2.0,50.0,2695.0,6000.0,1931.0,4060000.0
2590,2019-08-23,Gamla Stan,84286,5995000,2.0,70.0,1062.0,10200.0,1453.0,5900000.0
2591,2019-08-22,Vasastan,74490,3450000,1.5,49.0,2971.0,8800.0,1929.0,3650000.0
2592,2019-08-22,Östermalm,128750,4695000,2.0,40.0,1857.0,16.0,7000.0,1888.0
2593,2019-08-22,Katarina,82353,4495000,2.0,59.5,3128.0,14.0,1939.0,4900000.0
2594,2019-08-22,Hornstull,77451,3695000,2.0,51.0,3233.0,8016.0,1939.0,3950000.0
2595,2019-08-22,Katarina - Rosenlundshöjden,76471,7995000,4.0,102.0,5268.0,9030.0,2019.0,7800000.0
2596,2019-08-22,Kungsholmen,101471,2995000,1.0,34.0,2711.0,3600.0,1897.0,3450000.0
2597,2019-08-22,Kungsholmen/Fredhäll,92241,2395000,1.0,29.0,1712.0,5024.0,1933.0,2675000.0
2598,2019-08-22,Katarina,101163,8150000,4.0,86.0,3793.0,14000.0,1897.0,8700000.0
2599,2019-08-22,fia,88636,3395000,2.0,44.0,2457.0,4500.0,1930.0,3900000.0
2600,2019-08-22,,83385,4995000,2.0,65.0,3556.0,4800.0,1896.0,5420000.0
2601,2019-08-22,Hornsbergs Strand,79245,3950000,2.0,53.0,2650.0,3192.0,2016.0,4200000.0
2602,2019-08-22,Kungsholmen,93939,2995000,1.0,33.0,2084.0,8718.0,1941.0,3100000.0
2603,2019-08-22,Vasastan,73333,7195000,4.0,105.0,4380.0,6200.0,1982.0,7700000.0
2604,2019-08-22,Kungsholmen - Hornsbergs Strand,75171,10975000,6.0,146.0,5590.0,9.0,1250.0,2013.0
2605,2019-08-22,Kungsholmen - Hornsbergs Strand,91583,5495000,2.0,60.0,3650.0,6600.0,2013.0,5495000.0
2606,2019-08-22,Kungsholmen,82292,3600000,2.0,48.0,1716.0,3300.0,1932.0,3950000.0
2607,2019-08-22,Kungsholmen,81875,5995000,3.0,80.0,2843.0,6600.0,1937.0,6550000.0
2608,2019-08-22,Mariaberget,102679,2450000,1.0,28.0,1846.0,5808.0,1928.0,2875000.0
2609,2019-08-22,Östermalm,119000,1995000,1.0,20.0,1101.0,4200.0,1931.0,2380000.0
2610,2019-08-22,Kungsholmen,95349,7475000,3.0,86.0,4135.0,6000.0,1904.0,8200000.0
2611,2019-08-22,ödermalm,85714,2995000,1.5,42.0,2277.0,6690.0,1929.0,3600000.0
2612,2019-08-22,Kungsholmen Thorildsplan,77823,4595000,3.0,62.0,3642.0,2200.0,1926.0,4825000.0
2613,2019-08-22,irkastan - Vasastan,98780,3495000,1.5,41.0,1568.0,4200.0,1909.0,4050000.0
2614,2019-08-22,Kungsholmen,82979,3900000,2.0,47.0,2518.0,3159.0,1930.0,3900000.0
2615,2019-08-22,Hagastaden,70942,4895000,3.0,69.0,3946.0,4860.0,2018.0,4895000.0
2616,2019-08-22,Kungsholmen,97260,7100000,2.5,73.0,2594.0,10.0,5060.0,1928.0
2617,2019-08-22,ödermalm,76695,4250000,3.0,59.0,3181.0,5400.0,1914.0,4525000.0
2618,2019-08-22,Kungsholmen - Hornsbergs Strand,64226,5395000,3.0,84.0,4118.0,4800.0,2012.0,5395000.0
2619,2019-08-22,"Andel i bostadsförening -

    Södermalm- Maria",91489,8600000,4.0,94.0,3515.0,11800.0,1881.0,8600000.0
2620,2019-08-22,Vasastan/Norrmalm,121818,2295000,1.0,22.0,1344.0,4500.0,1945.0,2680000.0
2621,2019-08-21,Kungsholmen,104286,5195000,2.0,56.0,2405.0,4400.0,1913.0,5840000.0
2622,2019-08-21,Maria,75676,4850000,3.0,74.0,3347.0,5600.0,1988.0,5600000.0
2623,2019-08-21,Kungsholmen/Norr Mälarstrand,78889,4495000,3.5,63.0,3884.0,1800.0,1940.0,4970000.0
2624,2019-08-21,fia,127381,4395000,2.0,42.0,2094.0,4.0,1936.0,5350000.0
2625,2019-08-21,Kungsholmen,78448,4500000,2.0,58.0,2270.0,7968.0,1932.0,4550000.0
2626,2019-08-21,Hornsbergs Strand,65432,5195000,3.0,81.0,4016.0,6000.0,2011.0,5300000.0
2627,2019-08-21,Maria,105769,2450000,1.0,26.0,1699.0,4800.0,1945.0,2750000.0
2628,2019-08-21,Högalid,104082,2295000,1.0,24.5,1374.0,5400.0,1930.0,2550000.0
2629,2019-08-21,,65223,4995000,3.0,78.5,4525.0,12564.0,2015.0,5120000.0
2630,2019-08-21,Vasastan,88372,6995000,4.0,86.0,4155.0,3000.0,1904.0,7600000.0
2631,2019-08-21,Kungsholmen / Kronobergsparken,78274,6375000,3.0,84.0,3876.0,4800.0,1905.0,6575000.0
2632,2019-08-21,ödermalm Maria,101190,3850000,2.0,42.0,1507.0,6.0,1852.0,4250000.0
2633,2019-08-21,ödermalm Sofia,60000,4350000,3.0,73.0,5640.0,5500.0,1997.0,4380000.0
2634,2019-08-21,Kungsholmen,87879,2595000,2.0,33.0,2585.0,3000.0,1938.0,2900000.0
2635,2019-08-21,Kungsholmen Fredhäll,70548,4995000,3.0,73.0,4018.0,8100.0,1935.0,5150000.0
2636,2019-08-21,Vasastan,97742,2650000,1.0,31.0,1890.0,3620.0,1929.0,3030000.0
2637,2019-08-21,Östermalm,131250,2795000,1.0,24.0,1827.0,4920.0,1930.0,3150000.0
2638,2019-08-21,,102778,2990000,2.0,36.0,1758.0,3480.0,1929.0,3700000.0
2639,2019-08-21,Kungsholmen - Norr Mälarstrand,110667,2850000,1.0,30.0,1530.0,5300.0,1926.0,3320000.0
2640,2019-08-21,Kungsholmen - Hornsbergs Strand,70321,6495000,4.0,93.5,3438.0,6700.0,2015.0,6575000.0
2641,2019-08-21,Östermalm,95455,4250000,2.0,44.0,1541.0,5400.0,1893.0,4200000.0
2642,2019-08-21,Kungsholmen,89762,3250000,2.0,42.0,2337.0,6300.0,2008.0,3770000.0
2643,2019-08-21,Kungsholmen/Norr Mälarstrand,90714,3175000,2.0,35.0,1395.0,4200.0,1932.0,3175000.0
2644,2019-08-21,Röda Bergen,70588,1975000,1.0,42.5,1770.0,5300.0,1925.0,3000000.0
2645,2019-08-21,ödermalm,92105,9990000,3.0,114.0,4959.0,9600.0,1910.0,10500000.0
2646,2019-08-20,Maria,97436,3495000,2.0,39.0,1036.0,4000.0,1929.0,3800000.0
2647,2019-08-20,Kungsholmen/Rådhusparken,94048,3495000,2.0,42.0,2350.0,9023.0,1932.0,3950000.0
2648,2019-08-20,"Andel i bostadsförening -

    Hornstull",77612,4995000,2.5,67.0,3423.0,8270.0,1913.0,5200000.0
2649,2019-08-20,Kungsholmen/Fridhemsplan,116456,8475000,3.0,79.0,2478.0,7.0,1200.0,2018.0
2650,2019-08-20,Kungsholmen - Fredhäll,77849,3095000,2.0,46.5,2491.0,7536.0,1931.0,3620000.0
2651,2019-08-20,Vasastan - Odenplan,108209,13950000,5.0,134.0,8097.0,12.0,1912.0,14500000.0
2652,2019-08-20,Kungsholmen,83051,8795000,5.0,118.0,6159.0,6600.0,1961.0,9800000.0
2653,2019-08-20,"Andel i bostadsförening -

    Kungsholmen",92391,4995000,2.0,59.8,3532.0,6732.0,1903.0,5525000.0
2654,2019-08-20,Kungsholmen,100000,3495000,1.0,37.0,1891.0,5600.0,1904.0,3700000.0
2655,2019-08-20,ödermalm Katarina,130734,8995000,4.0,109.0,5790.0,10800.0,1880.0,14250000.0
2656,2019-08-20,Vasastan,92143,2850000,1.0,35.0,2111.0,6300.0,1911.0,3225000.0
2657,2019-08-20,Vasastan,107237,3495000,2.0,38.0,1822.0,2580.0,1926.0,4075000.0
2658,2019-08-20,Kungsholmen - Kristineberg,113636,1995000,1.0,22.0,1446.0,4400.0,1938.0,2500000.0
2659,2019-08-20,ödermalm-SoFo,86944,5195000,3.5,72.0,3081.0,6392.0,1929.0,6260000.0
2660,2019-08-20,Vasastaden,88056,6495000,3.0,90.0,4432.0,6600.0,1897.0,7925000.0
2661,2019-08-20,Östermalm,120253,8900000,3.0,79.0,2666.0,6000.0,1921.0,9500000.0
2662,2019-08-20,Kungsholmen,92857,2495000,1.0,28.0,1562.0,4300.0,1944.0,2600000.0
2663,2019-08-19,Kungsholmen,72189,6150000,3.0,84.5,3833.0,5400.0,2012.0,6100000.0
2664,2019-08-19,,90541,3095000,1.0,37.0,1521.0,6000.0,1932.0,3350000.0
2665,2019-08-19,Kungsholmen/ Thorildsplan,62121,3995000,2.0,66.0,3383.0,10416.0,1927.0,4100000.0
2666,2019-08-19,ödermalm,74487,4995000,3.0,78.0,4449.0,5160.0,1994.0,5810000.0
2667,2019-08-19,Östermalm,96940,6495000,3.0,67.0,2035.0,6000.0,1919.0,6495000.0
2668,2019-08-18,Kristineberg,86364,2695000,1.0,33.0,2220.0,1400.0,1934.0,2850000.0
2669,2019-08-17,Kungsholmen/Fridhemsplan,92424,2795000,2.0,33.0,1722.0,1790.0,1939.0,3050000.0
2670,2019-08-17,Östermalm,106410,3695000,1.0,39.0,760.0,3200.0,1939.0,4150000.0
2671,2019-08-17,Östermalm,115217,4595000,2.0,46.0,2038.0,5300.0,1894.0,5300000.0
2672,2019-08-16,"Andel i bostadsförening -

    Norrmalm/Vasastan",96346,4495000,2.0,52.0,1860.0,8050.0,1889.0,5010000.0
2673,2019-08-16,Kungsholmen/Fridhemsplan,121739,7695000,3.0,69.0,3236.0,10.0,7957.0,1909.0
2674,2019-08-16,Hornstull,83974,2995000,1.5,39.0,2246.0,8896.0,1931.0,3275000.0
2675,2019-08-16,Kungsholmen/Lindhagen,76636,3995000,2.0,53.5,3473.0,6900.0,2015.0,4100000.0
2676,2019-08-16,ödermalm,91471,5695000,3.0,68.0,3839.0,7392.0,1936.0,6220000.0
2677,2019-08-16,Vasastan,80159,4995000,2.0,63.0,3651.0,3200.0,1884.0,5050000.0
2678,2019-08-16,ödermalm - Katarina,85682,3495000,2.0,44.0,2395.0,4200.0,1930.0,3770000.0
2679,2019-08-16,Kungsholmen - Fridhemsplan,72807,3995000,2.0,57.0,2723.0,4200.0,1938.0,4150000.0
2680,2019-08-16,öderlmalm,67955,5900000,4.0,88.0,3991.0,9600.0,1987.0,5980000.0
2681,2019-08-16,Kungsholmen/Norr Mälarstrand,89189,4695000,3.0,55.5,1325.0,7200.0,1930.0,4950000.0
2682,2019-08-16,Östermalm,95893,4895000,2.5,56.0,389.0,3828.0,1932.0,5370000.0
2683,2019-08-16,ödermalm Maria Magdalena,83065,4995000,3.0,62.0,3740.0,5947.0,1931.0,5150000.0
2684,2019-08-16,ödermalm - Hornstull,110345,2450000,1.0,29.0,2174.0,3800.0,1883.0,3200000.0
2685,2019-08-16,Kungsholmen Thorildsplan,80800,2695000,1.0,37.5,2051.0,7764.0,1926.0,3030000.0
2686,2019-08-16,Lärkstaden,129756,4790000,2.0,41.0,2481.0,7200.0,1929.0,5320000.0
2687,2019-08-16,ödermalm Katarina,102381,7350000,3.0,84.0,3309.0,7700.0,1907.0,8600000.0
2688,2019-08-16,ödermalm,91667,3800000,2.0,48.0,2422.0,8500.0,1927.0,4400000.0
2689,2019-08-16,Östermalm,120833,2490000,1.0,24.0,1997.0,3500.0,1929.0,2900000.0
2690,2019-08-16,Vasastan/Östermalm,80405,5950000,2.5,74.0,3150.0,4500.0,1913.0,5950000.0
2691,2019-08-15,Katarina,81591,3195000,1.5,44.0,1934.0,3192.0,1939.0,3590000.0
2692,2019-08-15,Vasastan - Birkastan,105405,3350000,2.0,37.0,2102.0,7176.0,1908.0,3900000.0
2693,2019-08-15,Kungsholmen - Fredhäll,86842,2795000,2.0,38.0,2112.0,8424.0,1931.0,3300000.0
2694,2019-08-15,Östermalm,102869,5895000,2.0,61.0,2251.0,5400.0,1973.0,6275000.0
2695,2019-08-15,Vasastan - Östermalm,85656,4850000,2.0,61.0,2816.0,7500.0,1885.0,5225000.0
2696,2019-08-15,irkastan / Vasastan,90426,11975000,5.0,141.0,5866.0,9300.0,1906.0,12750000.0
2697,2019-08-15,ödermalm,121304,2790000,1.0,23.0,1958.0,5000.0,1929.0,2790000.0
2698,2019-08-15,Kungsholmen,92500,3195000,2.0,40.0,2291.0,7956.0,1933.0,3700000.0
2699,2019-08-15,ödermalm,92157,4495000,2.0,51.0,3040.0,5160.0,1924.0,4700000.0
2700,2019-08-15,Östermalm / Vasastan,92267,7095000,3.0,86.0,3441.0,6240.0,1895.0,7935000.0
2701,2019-08-15,ödermalm Högalid,85714,3495000,2.0,45.5,2277.0,9000.0,1931.0,3900000.0
2702,2019-08-15,ödermalm Högalid,79524,4490000,2.0,63.0,2736.0,6600.0,1988.0,5010000.0
2703,2019-08-15,ödermalm / Hornstull,102963,2350000,1.0,27.0,1496.0,8160.0,1931.0,2780000.0
2704,2019-08-15,Vasastan,80992,4695000,2.0,60.5,3455.0,3360.0,1924.0,4900000.0
2705,2019-08-15,ödermalm,124359,8495000,3.0,78.0,2582.0,9396.0,2014.0,9700000.0
2706,2019-08-15,Kungsholmen,110638,13995000,5.0,72.0,3270.0,4860.0,1929.0,7965957.0
2707,2019-08-15,Vasastan - Sibirien,111905,3795000,2.0,42.0,1763.0,5500.0,1884.0,4700000.0
2708,2019-08-15,Vasastan,108333,2250000,1.0,24.0,1861.0,1680.0,1917.0,2600000.0
2709,2019-08-15,Vasastan,84490,3950000,2.0,49.0,1901.0,6200.0,1926.0,
2710,2019-08-15,Fredhäll,93143,3260000,1.5,35.0,2256.0,4500.0,1935.0,3260000.0
2711,2019-08-15,Vasastan,109322,6250000,2.0,59.0,1880.0,6600.0,1927.0,6450000.0
2712,2019-08-15,Vasastan,84375,4995000,2.0,64.0,3471.0,5300.0,1883.0,5400000.0
2713,2019-08-15,Kungsholmen / Thorildsplan,100000,5495000,2.5,62.0,3208.0,7.0,8000.0,1929.0
2714,2019-08-14,Katarina,130000,2495000,1.0,24.0,677.0,3360.0,1929.0,3120000.0
2715,2019-08-14,Östermalm,102000,7195000,3.0,75.0,3395.0,4860.0,1979.0,7650000.0
2716,2019-08-14,Katarina,110526,3795000,2.0,38.0,2713.0,8519.0,1858.0,4200000.0
2717,2019-08-14,Maria,75000,4850000,3.0,72.0,3462.0,7835.0,1987.0,5400000.0
2718,2019-08-14,fia,80909,8195000,4.0,110.0,3881.0,10800.0,1993.0,8900000.0
2719,2019-08-14,ödermalm/Reimersholme,88068,3495000,2.0,44.0,2901.0,9012.0,1943.0,3875000.0
2720,2019-08-14,,101471,2995000,2.0,34.0,1669.0,5304.0,1942.0,3450000.0
2721,2019-08-14,ödermalm,95833,2850000,1.0,36.0,1.0,6100.0,1928.0,3450000.0
2722,2019-08-14,irkastan / Vasastan,91719,5375000,2.0,64.0,2223.0,6800.0,1927.0,5870000.0
2723,2019-08-14,Vasastan,103879,5200000,2.0,58.0,2968.0,3840.0,1903.0,6025000.0
2724,2019-08-14,Kungsholmen,98052,2995000,1.5,38.5,864.0,6864.0,1930.0,3775000.0
2725,2019-08-14,Vasastan - Birkastan,102321,4995000,2.0,56.0,2942.0,5520.0,1913.0,5730000.0
2726,2019-08-14,Kungsholmen - Norr Mälarstrand,92021,3795000,2.0,47.0,1018.0,5004.0,1930.0,4325000.0
2727,2019-08-14,Vasastan Birkastan,109050,2990000,1.0,33.7,1450.0,3816.0,1906.0,3675000.0
2728,2019-08-14,Vasastan,89344,4950000,2.0,61.0,2299.0,8500.0,1903.0,5450000.0
2729,2019-08-13,Vasastan,100676,3250000,2.0,37.0,1524.0,4200.0,1926.0,3725000.0
2730,2019-08-13,Kungsholmen,88462,2995000,1.0,39.0,1801.0,5556.0,1937.0,3450000.0
2731,2019-08-13,Kungsholmen,88095,3495000,2.0,42.0,2295.0,4200.0,1899.0,3700000.0
2732,2019-08-13,Östermalm,117568,3295000,2.0,37.0,1872.0,3960.0,1904.0,4350000.0
2733,2019-08-13,Kungsholmen,98571,2995000,2.0,35.0,1568.0,4800.0,1929.0,3450000.0
2734,2019-08-13,Vasastan/Birkastan,82143,7495000,3.0,105.0,2845.0,5900.0,1927.0,8625000.0
2735,2019-08-13,Vasastan,103571,3095000,2.0,35.0,2257.0,6604.0,1929.0,3625000.0
2736,2019-08-13,Kungsholmen - Hornsbergs Strand,68675,5495000,4.0,83.0,3098.0,9600.0,2015.0,5700000.0
2737,2019-08-12,Kungsholmen,69886,6195000,4.0,88.0,4981.0,5660.0,2015.0,6150000.0
2738,2019-08-12,Kungsholmen,82500,2995000,1.5,40.0,2467.0,1440.0,2007.0,3300000.0
2739,2019-08-12,Fredhäll,90000,2095000,1.0,27.0,1623.0,5542.0,1931.0,2430000.0
2740,2019-08-11,ödermalm,89063,2550000,1.5,32.0,2214.0,4200.0,1991.0,2850000.0
2741,2019-08-11,Kungsholmen,85507,5795000,2.5,69.0,2602.0,7200.0,1930.0,5900000.0
2742,2019-08-11,"Andel i bostadsförening -

    Vasastan",97260,6495000,3.0,73.0,3008.0,5200.0,1883.0,7100000.0
2743,2019-08-10,ödermalm,78378,8195000,4.0,111.0,4673.0,4000.0,2011.0,8700000.0
2744,2019-08-10,Odenplan,96705,7495000,4.0,88.0,4292.0,4424.0,1905.0,8510000.0
2745,2019-08-10,Hagastaden,83636,4700000,2.0,55.0,2750.0,3500.0,2017.0,4600000.0
2746,2019-08-10,ödermalm,115000,2195000,1.0,20.0,1096.0,3600.0,1929.0,2300000.0
2747,,Östermalm,110429,3595000,1.5,35.0,1822.0,2750.0,1939.0,3865000.0
2748,,ödermalm,92647,2795000,1.5,34.0,944.0,3000.0,1963.0,3150000.0
2749,,Thorildsplan,67164,4200000,2.5,67.0,3383.0,10128.0,1927.0,4500000.0
2750,,Kungsholmen,111111,1995000,1.0,22.5,1550.0,2400.0,1950.0,2500000.0
2751,,Kungsholmen,85000,4195000,2.0,51.0,2772.0,7140.0,1912.0,
2752,,ödermalm,108163,2350000,1.0,24.5,1374.0,5748.0,1931.0,2650000.0
2753,,Östermalm,131579,1895000,1.0,19.0,1076.0,9900.0,1953.0,2500000.0
2754,,Kungsholmen,82174,3495000,2.0,46.0,2438.0,9900.0,1932.0,3780000.0
2755,,Kungsholmen,78110,6495000,3.0,82.0,3937.0,8844.0,2010.0,6405000.0
2756,,ödermalm - Mosebacke,97333,6495000,3.0,75.0,3667.0,5600.0,1864.0,7300000.0
2757,,Hagastaden/Vasastan,102532,7995000,3.0,79.0,4611.0,5700.0,2018.0,8100000.0
2758,,ödermalm Mosebacke,103030,2995000,2.0,33.0,1697.0,4381.0,1905.0,3400000.0
